nbpts,z_h,Te
6070,440060000000,2360000
6071,440130000000,2360000
6072,440200000000,2360000
6073,440270000000,2360000
6074,440350000000,2360000
6075,440420000000,2360000
6076,440490000000,2360000
6077,440560000000,2360000
6078,440640000000,2360000
6079,440710000000,2360000
6080,440780000000,2360000
6081,440850000000,2360000
6082,440930000000,2360000
6083,441000000000,2360000
6084,441070000000,2360000
6085,441140000000,2360000
6086,441220000000,2360000
6087,441290000000,2360000
6088,441360000000,2360000
6089,441430000000,2360000
6090,441510000000,2360000
6091,441580000000,2360000
6092,441650000000,2360000
6093,441720000000,2360000
6094,441800000000,2360000
6095,441870000000,2360000
6096,441940000000,2360000
6097,442010000000,2360000
6098,442090000000,2360000
6099,442160000000,2360000
6100,442230000000,2360000
6101,442300000000,2360000
6102,442380000000,2360000
6103,442450000000,2360000
6104,442520000000,2360000
6105,442590000000,2360000
6106,442670000000,2360000
6107,442740000000,2360000
6108,442810000000,2360000
6109,442880000000,2360000
6110,442960000000,2360000
6111,443030000000,2360000
6112,443100000000,2360000
6113,443170000000,2360000
6114,443250000000,2360000
6115,443320000000,2360000
6116,443390000000,2360000
6117,443460000000,2360000
6118,443540000000,2360000
6119,443610000000,2360000
6120,443680000000,2360000
6121,443750000000,2360000
6122,443830000000,2360000
6123,443900000000,2360000
6124,443970000000,2360000
6125,444040000000,2360000
6126,444120000000,2360000
6127,444190000000,2360000
6128,444260000000,2360000
6129,444330000000,2360000
6130,444410000000,2360000
6131,444480000000,2360000
6132,444550000000,2360000
6133,444620000000,2360000
6134,444700000000,2360000
6135,444770000000,2360000
6136,444840000000,2360000
6137,444910000000,2360000
6138,444990000000,2360000
6139,445060000000,2360000
6140,445130000000,2360000
6141,445200000000,2360000
6142,445280000000,2360000
6143,445350000000,2360000
6144,445420000000,2360000
6145,445490000000,2360000
6146,445570000000,2360000
6147,445640000000,2360000
6148,445710000000,2360000
6149,445780000000,2360000
6150,445860000000,2360000
6151,445930000000,2360000
6152,446000000000,2360000
6153,446070000000,2360000
6154,446150000000,2360000
6155,446220000000,2360000
6156,446290000000,2360000
6157,446360000000,2360000
6158,446440000000,2360000
6159,446510000000,2360000
6160,446580000000,2360000
6161,446650000000,2360000
6162,446730000000,2360000
6163,446800000000,2360000
6164,446870000000,2360000
6165,446940000000,2360000
6166,447020000000,2360000
6167,447090000000,2360000
6168,447160000000,2360000
6169,447230000000,2360000
6170,447310000000,2360000
6171,447380000000,2360000
6172,447450000000,2360000
6173,447520000000,2360000
6174,447600000000,2360000
6175,447670000000,2360000
6176,447740000000,2360000
6177,447810000000,2360000
6178,447890000000,2360000
6179,447960000000,2360000
6180,448030000000,2360000
6181,448100000000,2360000
6182,448180000000,2360000
6183,448250000000,2360000
6184,448320000000,2360000
6185,448390000000,2360000
6186,448470000000,2360000
6187,448540000000,2360000
6188,448610000000,2360000
6189,448680000000,2360000
6190,448760000000,2360000
6191,448830000000,2360000
6192,448900000000,2360000
6193,448970000000,2360000
6194,449050000000,2360000
6195,449120000000,2360000
6196,449190000000,2360000
6197,449260000000,2360000
6198,449340000000,2360000
6199,449410000000,2360000
6200,449480000000,2360000
6201,449550000000,2360000
6202,449630000000,2360000
6203,449700000000,2360000
6204,449770000000,2360000
6205,449840000000,2360000
6206,449920000000,2360000
6207,449990000000,2360000
6208,450060000000,2360000
6209,450130000000,2360000
6210,450210000000,2360000
6211,450280000000,2360000
6212,450350000000,2360000
6213,450420000000,2360000
6214,450500000000,2360000
6215,450570000000,2360000
6216,450640000000,2360000
6217,450710000000,2360000
6218,450790000000,2360000
6219,450860000000,2360000
6220,450930000000,2360000
6221,451000000000,2360000
6222,451080000000,2360000
6223,451150000000,2360000
6224,451220000000,2360000
6225,451290000000,2360000
6226,451370000000,2360000
6227,451440000000,2360000
6228,451510000000,2360000
6229,451580000000,2360000
6230,451660000000,2360000
6231,451730000000,2360000
6232,451800000000,2360000
6233,451870000000,2360000
6234,451950000000,2360000
6235,452020000000,2360000
6236,452090000000,2360000
6237,452160000000,2360000
6238,452240000000,2360000
6239,452310000000,2360000
6240,452380000000,2360000
6241,452450000000,2360000
6242,452530000000,2360000
6243,452600000000,2360000
6244,452670000000,2360000
6245,452740000000,2360000
6246,452820000000,2360000
6247,452890000000,2360000
6248,452960000000,2360000
6249,453030000000,2360000
6250,453110000000,2360000
6251,453180000000,2360000
6252,453250000000,2360000
6253,453330000000,2360000
6254,453400000000,2360000
6255,453470000000,2360000
6256,453540000000,2360000
6257,453620000000,2360000
6258,453690000000,2360000
6259,453760000000,2360000
6260,453830000000,2360000
6261,453910000000,2360000
6262,453980000000,2360000
6263,454050000000,2360000
6264,454120000000,2360000
6265,454200000000,2360000
6266,454270000000,2360000
6267,454340000000,2360000
6268,454410000000,2360000
6269,454490000000,2360000
6270,454560000000,2360000
6271,454630000000,2360000
6272,454700000000,2360000
6273,454780000000,2360000
6274,454850000000,2360000
6275,454920000000,2360000
6276,454990000000,2360000
6277,455070000000,2360000
6278,455140000000,2360000
6279,455210000000,2360000
6280,455280000000,2360000
6281,455360000000,2360000
6282,455430000000,2360000
6283,455500000000,2360000
6284,455570000000,2360000
6285,455650000000,2360000
6286,455720000000,2360000
6287,455790000000,2360000
6288,455860000000,2360000
6289,455940000000,2360000
6290,456010000000,2360000
6291,456080000000,2360000
6292,456150000000,2360000
6293,456230000000,2360000
6294,456300000000,2360000
6295,456370000000,2360000
6296,456440000000,2360000
6297,456520000000,2360000
6298,456590000000,2360000
6299,456660000000,2360000
6300,456730000000,2360000
6301,456810000000,2360000
6302,456880000000,2360000
6303,456950000000,2360000
6304,457020000000,2360000
6305,457100000000,2360000
6306,457170000000,2360000
6307,457240000000,2360000
6308,457310000000,2360000
6309,457390000000,2360000
6310,457460000000,2360000
6311,457530000000,2360000
6312,457600000000,2360000
6313,457680000000,2360000
6314,457750000000,2360000
6315,457820000000,2360000
6316,457890000000,2360000
6317,457970000000,2360000
6318,458040000000,2360000
6319,458110000000,2360000
6320,458180000000,2360000
6321,458260000000,2360000
6322,458330000000,2360000
6323,458400000000,2360000
6324,458470000000,2360000
6325,458550000000,2360000
6326,458620000000,2360000
6327,458690000000,2360000
6328,458760000000,2360000
6329,458840000000,2360000
6330,458910000000,2360000
6331,458980000000,2360000
6332,459050000000,2360000
6333,459130000000,2360000
6334,459200000000,2360000
6335,459270000000,2360000
6336,459340000000,2360000
6337,459420000000,2360000
6338,459490000000,2360000
6339,459560000000,2360000
6340,459630000000,2360000
6341,459710000000,2360000
6342,459780000000,2360000
6343,459850000000,2360000
6344,459920000000,2360000
6345,460000000000,2360000
6346,460070000000,2360000
6347,460140000000,2360000
6348,460210000000,2360000
6349,460290000000,2360000
6350,460360000000,2360000
6351,460430000000,2360000
6352,460500000000,2360000
6353,460580000000,2360000
6354,460650000000,2360000
6355,460720000000,2360000
6356,460790000000,2360000
6357,460870000000,2360000
6358,460940000000,2360000
6359,461010000000,2360000
6360,461080000000,2360000
6361,461160000000,2360000
6362,461230000000,2360000
6363,461300000000,2360000
6364,461370000000,2360000
6365,461450000000,2360000
6366,461520000000,2360000
6367,461590000000,2360000
6368,461660000000,2360000
6369,461740000000,2360000
6370,461810000000,2360000
6371,461880000000,2360000
6372,461950000000,2360000
6373,462030000000,2360000
6374,462100000000,2360000
6375,462170000000,2360000
6376,462240000000,2360000
6377,462320000000,2360000
6378,462390000000,2360000
6379,462460000000,2360000
6380,462530000000,2360000
6381,462610000000,2360000
6382,462680000000,2360000
6383,462750000000,2360000
6384,462820000000,2360000
6385,462900000000,2360000
6386,462970000000,2360000
6387,463040000000,2360000
6388,463110000000,2360000
6389,463190000000,2360000
6390,463260000000,2360000
6391,463330000000,2360000
6392,463400000000,2360000
6393,463480000000,2360000
6394,463550000000,2360000
6395,463620000000,2360000
6396,463690000000,2360000
6397,463770000000,2360000
6398,463840000000,2360000
6399,463910000000,2360000
6400,463980000000,2360000
6401,464060000000,2360000
6402,464130000000,2360000
6403,464200000000,2360000
6404,464270000000,2360000
6405,464350000000,2360000
6406,464420000000,2360000
6407,464490000000,2360000
6408,464560000000,2360000
6409,464640000000,2360000
6410,464710000000,2360000
6411,464780000000,2360000
6412,464850000000,2360000
6413,464930000000,2360000
6414,465000000000,2360000
6415,465070000000,2360000
6416,465140000000,2360000
6417,465220000000,2360000
6418,465290000000,2360000
6419,465360000000,2360000
6420,465430000000,2360000
6421,465510000000,2360000
6422,465580000000,2360000
6423,465650000000,2360000
6424,465720000000,2360000
6425,465800000000,2360000
6426,465870000000,2360000
6427,465940000000,2360000
6428,466010000000,2360000
6429,466090000000,2360000
6430,466160000000,2360000
6431,466230000000,2360000
6432,466300000000,2360000
6433,466380000000,2360000
6434,466450000000,2360000
6435,466520000000,2360000
6436,466590000000,2360000
6437,466670000000,2360000
6438,466740000000,2360000
6439,466810000000,2360000
6440,466880000000,2360000
6441,466960000000,2360000
6442,467030000000,2360000
6443,467100000000,2360000
6444,467170000000,2360000
6445,467250000000,2360000
6446,467320000000,2360000
6447,467390000000,2360000
6448,467460000000,2360000
6449,467540000000,2360000
6450,467610000000,2360000
6451,467680000000,2360000
6452,467750000000,2360000
6453,467830000000,2360000
6454,467900000000,2360000
6455,467970000000,2360000
6456,468040000000,2360000
6457,468120000000,2360000
6458,468190000000,2360000
6459,468260000000,2360000
6460,468330000000,2360000
6461,468410000000,2360000
6462,468480000000,2360000
6463,468550000000,2360000
6464,468620000000,2360000
6465,468700000000,2360000
6466,468770000000,2360000
6467,468840000000,2360000
6468,468910000000,2360000
6469,468990000000,2360000
6470,469060000000,2360000
6471,469130000000,2360000
6472,469200000000,2360000
6473,469280000000,2360000
6474,469350000000,2360000
6475,469420000000,2360000
6476,469490000000,2360000
6477,469570000000,2360000
6478,469640000000,2360000
6479,469710000000,2360000
6480,469780000000,2360000
6481,469860000000,2360000
6482,469930000000,2360000
6483,470000000000,2360000
6484,470070000000,2360000
6485,470150000000,2360000
6486,470220000000,2360000
6487,470290000000,2360000
6488,470360000000,2360000
6489,470440000000,2360000
6490,470510000000,2360000
6491,470580000000,2360000
6492,470650000000,2360000
6493,470730000000,2360000
6494,470800000000,2360000
6495,470870000000,2360000
6496,470940000000,2360000
6497,471020000000,2360000
6498,471090000000,2360000
6499,471160000000,2360000
6500,471230000000,2360000
6501,471310000000,2360000
6502,471380000000,2360000
6503,471450000000,2360000
6504,471530000000,2360000
6505,471600000000,2360000
6506,471670000000,2360000
6507,471740000000,2360000
6508,471820000000,2360000
6509,471890000000,2360000
6510,471960000000,2360000
6511,472030000000,2360000
6512,472110000000,2360000
6513,472180000000,2360000
6514,472250000000,2360000
6515,472320000000,2360000
6516,472400000000,2360000
6517,472470000000,2360000
6518,472540000000,2360000
6519,472610000000,2360000
6520,472690000000,2360000
6521,472760000000,2360000
6522,472830000000,2360000
6523,472900000000,2360000
6524,472980000000,2360000
6525,473050000000,2360000
6526,473120000000,2360000
6527,473190000000,2360000
6528,473270000000,2360000
6529,473340000000,2360000
6530,473410000000,2360000
6531,473480000000,2360000
6532,473560000000,2360000
6533,473630000000,2360000
6534,473700000000,2360000
6535,473770000000,2360000
6536,473850000000,2360000
6537,473920000000,2360000
6538,473990000000,2360000
6539,474060000000,2360000
6540,474140000000,2360000
6541,474210000000,2360000
6542,474280000000,2360000
6543,474350000000,2360000
6544,474430000000,2360000
6545,474500000000,2360000
6546,474570000000,2360000
6547,474640000000,2360000
6548,474720000000,2360000
6549,474790000000,2360000
6550,474860000000,2360000
6551,474930000000,2360000
6552,475010000000,2360000
6553,475080000000,2360000
6554,475150000000,2360000
6555,475220000000,2360000
6556,475300000000,2360000
6557,475370000000,2360000
6558,475440000000,2360000
6559,475510000000,2360000
6560,475590000000,2360000
6561,475660000000,2360000
6562,475730000000,2360000
6563,475800000000,2360000
6564,475880000000,2360000
6565,475950000000,2360000
6566,476020000000,2360000
6567,476090000000,2360000
6568,476170000000,2360000
6569,476240000000,2360000
6570,476310000000,2360000
6571,476380000000,2360000
6572,476460000000,2360000
6573,476530000000,2360000
6574,476600000000,2360000
6575,476670000000,2360000
6576,476750000000,2360000
6577,476820000000,2360000
6578,476890000000,2360000
6579,476960000000,2360000
6580,477040000000,2360000
6581,477110000000,2360000
6582,477180000000,2360000
6583,477250000000,2360000
6584,477330000000,2360000
6585,477400000000,2360000
6586,477470000000,2360000
6587,477540000000,2360000
6588,477620000000,2360000
6589,477690000000,2360000
6590,477760000000,2360000
6591,477830000000,2360000
6592,477910000000,2360000
6593,477980000000,2360000
6594,478050000000,2360000
6595,478120000000,2360000
6596,478200000000,2360000
6597,478270000000,2360000
6598,478340000000,2360000
6599,478410000000,2360000
6600,478490000000,2360000
6601,478560000000,2360000
6602,478630000000,2360000
6603,478700000000,2360000
6604,478780000000,2360000
6605,478850000000,2360000
6606,478920000000,2360000
6607,478990000000,2360000
6608,479070000000,2360000
6609,479140000000,2360000
6610,479210000000,2360000
6611,479280000000,2360000
6612,479360000000,2360000
6613,479430000000,2360000
6614,479500000000,2360000
6615,479570000000,2360000
6616,479650000000,2360000
6617,479720000000,2360000
6618,479790000000,2360000
6619,479860000000,2360000
6620,479940000000,2360000
6621,480010000000,2360000
6622,480080000000,2360000
6623,480150000000,2360000
6624,480230000000,2360000
6625,480300000000,2360000
6626,480370000000,2360000
6627,480440000000,2360000
6628,480520000000,2360000
6629,480590000000,2360000
6630,480660000000,2360000
6631,480730000000,2360000
6632,480810000000,2360000
6633,480880000000,2360000
6634,480950000000,2360000
6635,481020000000,2360000
6636,481100000000,2360000
6637,481170000000,2360000
6638,481240000000,2360000
6639,481310000000,2360000
6640,481390000000,2360000
6641,481460000000,2360000
6642,481530000000,2360000
6643,481600000000,2360000
6644,481680000000,2360000
6645,481750000000,2360000
6646,481820000000,2360000
6647,481890000000,2360000
6648,481970000000,2360000
6649,482040000000,2360000
6650,482110000000,2360000
6651,482180000000,2360000
6652,482260000000,2360000
6653,482330000000,2360000
6654,482400000000,2360000
6655,482470000000,2360000
6656,482550000000,2360000
6657,482620000000,2360000
6658,482690000000,2360000
6659,482760000000,2360000
6660,482840000000,2360000
6661,482910000000,2360000
6662,482980000000,2360000
6663,483050000000,2360000
6664,483130000000,2360000
6665,483200000000,2360000
6666,483270000000,2360000
6667,483340000000,2360000
6668,483420000000,2360000
6669,483490000000,2360000
6670,483560000000,2360000
6671,483630000000,2360000
6672,483710000000,2360000
6673,483780000000,2360000
6674,483850000000,2360000
6675,483920000000,2360000
6676,484000000000,2360000
6677,484070000000,2360000
6678,484140000000,2360000
6679,484210000000,2360000
6680,484290000000,2360000
6681,484360000000,2360000
6682,484430000000,2360000
6683,484500000000,2360000
6684,484580000000,2360000
6685,484650000000,2360000
6686,484720000000,2360000
6687,484790000000,2360000
6688,484870000000,2360000
6689,484940000000,2360000
6690,485010000000,2360000
6691,485080000000,2360000
6692,485160000000,2360000
6693,485230000000,2360000
6694,485300000000,2360000
6695,485370000000,2360000
6696,485450000000,2360000
6697,485520000000,2360000
6698,485590000000,2360000
6699,485660000000,2360000
6700,485740000000,2360000
6701,485810000000,2360000
6702,485880000000,2360000
6703,485950000000,2360000
6704,486030000000,2360000
6705,486100000000,2360000
6706,486170000000,2360000
6707,486240000000,2360000
6708,486320000000,2360000
6709,486390000000,2360000
6710,486460000000,2360000
6711,486530000000,2360000
6712,486610000000,2360000
6713,486680000000,2360000
6714,486750000000,2360000
6715,486820000000,2360000
6716,486900000000,2360000
6717,486970000000,2360000
6718,487040000000,2360000
6719,487110000000,2360000
6720,487190000000,2360000
6721,487260000000,2360000
6722,487330000000,2360000
6723,487400000000,2360000
6724,487480000000,2360000
6725,487550000000,2360000
6726,487620000000,2360000
6727,487690000000,2360000
6728,487770000000,2360000
6729,487840000000,2360000
6730,487910000000,2360000
6731,487980000000,2360000
6732,488060000000,2360000
6733,488130000000,2360000
6734,488200000000,2360000
6735,488270000000,2360000
6736,488350000000,2360000
6737,488420000000,2360000
6738,488490000000,2360000
6739,488560000000,2360000
6740,488640000000,2360000
6741,488710000000,2360000
6742,488780000000,2360000
6743,488850000000,2360000
6744,488930000000,2360000
6745,489000000000,2360000
6746,489070000000,2360000
6747,489140000000,2360000
6748,489220000000,2360000
6749,489290000000,2360000
6750,489360000000,2360000
6751,489440000000,2360000
6752,489510000000,2360000
6753,489580000000,2360000
6754,489650000000,2360000
6755,489730000000,2360000
6756,489800000000,2360000
6757,489870000000,2360000
6758,489940000000,2360000
6759,490020000000,2360000
6760,490090000000,2360000
6761,490160000000,2360000
6762,490230000000,2360000
6763,490310000000,2360000
6764,490380000000,2360000
6765,490450000000,2360000
6766,490520000000,2360000
6767,490600000000,2360000
6768,490670000000,2360000
6769,490740000000,2360000
6770,490810000000,2360000
6771,490890000000,2360000
6772,490960000000,2360000
6773,491030000000,2360000
6774,491100000000,2360000
6775,491180000000,2360000
6776,491250000000,2360000
6777,491320000000,2360000
6778,491390000000,2360000
6779,491470000000,2360000
6780,491540000000,2360000
6781,491610000000,2360000
6782,491680000000,2360000
6783,491760000000,2360000
6784,491830000000,2360000
6785,491900000000,2360000
6786,491970000000,2360000
6787,492050000000,2360000
6788,492120000000,2360000
6789,492190000000,2360000
6790,492260000000,2360000
6791,492340000000,2360000
6792,492410000000,2360000
6793,492480000000,2360000
6794,492550000000,2360000
6795,492630000000,2360000
6796,492700000000,2360000
6797,492770000000,2360000
6798,492840000000,2360000
6799,492920000000,2360000
6800,492990000000,2360000
6801,493060000000,2360000
6802,493130000000,2360000
6803,493210000000,2360000
6804,493280000000,2360000
6805,493350000000,2360000
6806,493420000000,2360000
6807,493500000000,2360000
6808,493570000000,2360000
6809,493640000000,2360000
6810,493710000000,2360000
6811,493790000000,2360000
6812,493860000000,2360000
6813,493930000000,2360000
6814,494000000000,2360000
6815,494080000000,2360000
6816,494150000000,2360000
6817,494220000000,2360000
6818,494290000000,2360000
6819,494370000000,2360000
6820,494440000000,2360000
6821,494510000000,2360000
6822,494580000000,2360000
6823,494660000000,2360000
6824,494730000000,2360000
6825,494800000000,2360000
6826,494870000000,2360000
6827,494950000000,2360000
6828,495020000000,2360000
6829,495090000000,2360000
6830,495160000000,2360000
6831,495240000000,2360000
6832,495310000000,2360000
6833,495380000000,2360000
6834,495450000000,2360000
6835,495530000000,2360000
6836,495600000000,2360000
6837,495670000000,2360000
6838,495740000000,2360000
6839,495820000000,2360000
6840,495890000000,2360000
6841,495960000000,2360000
6842,496030000000,2360000
6843,496110000000,2360000
6844,496180000000,2360000
6845,496250000000,2360000
6846,496320000000,2360000
6847,496400000000,2360000
6848,496470000000,2360000
6849,496540000000,2360000
6850,496610000000,2360000
6851,496690000000,2360000
6852,496760000000,2360000
6853,496830000000,2360000
6854,496900000000,2360000
6855,496980000000,2360000
6856,497050000000,2360000
6857,497120000000,2360000
6858,497190000000,2360000
6859,497270000000,2360000
6860,497340000000,2360000
6861,497410000000,2360000
6862,497480000000,2360000
6863,497560000000,2360000
6864,497630000000,2360000
6865,497700000000,2360000
6866,497770000000,2360000
6867,497850000000,2360000
6868,497920000000,2360000
6869,497990000000,2360000
6870,498060000000,2360000
6871,498140000000,2360000
6872,498210000000,2360000
6873,498280000000,2360000
6874,498350000000,2360000
6875,498430000000,2360000
6876,498500000000,2360000
6877,498570000000,2360000
6878,498640000000,2360000
6879,498720000000,2360000
6880,498790000000,2360000
6881,498860000000,2360000
6882,498930000000,2360000
6883,499010000000,2360000
6884,499080000000,2360000
6885,499150000000,2360000
6886,499220000000,2360000
6887,499300000000,2360000
6888,499370000000,2360000
6889,499440000000,2360000
6890,499510000000,2360000
6891,499590000000,2360000
6892,499660000000,2360000
6893,499730000000,2360000
6894,499800000000,2360000
6895,499880000000,2360000
6896,499950000000,2360000
6897,500020000000,2360000
6898,500090000000,2360000
6899,500170000000,2360000
6900,500240000000,2360000
6901,500310000000,2360000
6902,500380000000,2360000
6903,500460000000,2360000
6904,500530000000,2360000
6905,500600000000,2360000
6906,500670000000,2360000
6907,500750000000,2360000
6908,500820000000,2360000
6909,500890000000,2360000
6910,500960000000,2360000
6911,501040000000,2360000
6912,501110000000,2360000
6913,501180000000,2360000
6914,501250000000,2360000
6915,501330000000,2360000
6916,501400000000,2360000
6917,501470000000,2360000
6918,501540000000,2360000
6919,501620000000,2360000
6920,501690000000,2360000
6921,501760000000,2360000
6922,501830000000,2360000
6923,501910000000,2360000
6924,501980000000,2360000
6925,502050000000,2360000
6926,502120000000,2360000
6927,502200000000,2360000
6928,502270000000,2360000
6929,502340000000,2360000
6930,502410000000,2360000
6931,502490000000,2360000
6932,502560000000,2360000
6933,502630000000,2360000
6934,502700000000,2360000
6935,502780000000,2360000
6936,502850000000,2360000
6937,502920000000,2360000
6938,502990000000,2360000
6939,503070000000,2360000
6940,503140000000,2360000
6941,503210000000,2360000
6942,503280000000,2360000
6943,503360000000,2360000
6944,503430000000,2360000
6945,503500000000,2360000
6946,503570000000,2360000
6947,503650000000,2360000
6948,503720000000,2360000
6949,503790000000,2360000
6950,503860000000,2360000
6951,503940000000,2360000
6952,504010000000,2360000
6953,504080000000,2360000
6954,504150000000,2360000
6955,504230000000,2360000
6956,504300000000,2360000
6957,504370000000,2360000
6958,504440000000,2360000
6959,504520000000,2360000
6960,504590000000,2360000
6961,504660000000,2360000
6962,504730000000,2360000
6963,504810000000,2360000
6964,504880000000,2360000
6965,504950000000,2360000
6966,505020000000,2360000
6967,505100000000,2360000
6968,505170000000,2360000
6969,505240000000,2360000
6970,505310000000,2360000
6971,505390000000,2360000
6972,505460000000,2360000
6973,505530000000,2360000
6974,505600000000,2360000
6975,505680000000,2360000
6976,505750000000,2360000
6977,505820000000,2360000
6978,505890000000,2360000
6979,505970000000,2360000
6980,506040000000,2360000
6981,506110000000,2360000
6982,506180000000,2360000
6983,506260000000,2360000
6984,506330000000,2360000
6985,506400000000,2360000
6986,506470000000,2360000
6987,506550000000,2360000
6988,506620000000,2360000
6989,506690000000,2360000
6990,506760000000,2360000
6991,506840000000,2360000
6992,506910000000,2360000
6993,506980000000,2360000
6994,507050000000,2360000
6995,507130000000,2360000
6996,507200000000,2360000
6997,507270000000,2360000
6998,507340000000,2360000
6999,507420000000,2360000
7000,507490000000,2360000
7001,507560000000,2360000
7002,507640000000,2360000
7003,507710000000,2360000
7004,507780000000,2360000
7005,507850000000,2360000
7006,507930000000,2360000
7007,508000000000,2360000
7008,508070000000,2360000
7009,508140000000,2360000
7010,508220000000,2360000
7011,508290000000,2360000
7012,508360000000,2360000
7013,508430000000,2360000
7014,508510000000,2360000
7015,508580000000,2360000
7016,508650000000,2360000
7017,508720000000,2360000
7018,508800000000,2360000
7019,508870000000,2360000
7020,508940000000,2360000
7021,509010000000,2360000
7022,509090000000,2360000
7023,509160000000,2360000
7024,509230000000,2360000
7025,509300000000,2360000
7026,509380000000,2360000
7027,509450000000,2360000
7028,509520000000,2360000
7029,509590000000,2360000
7030,509670000000,2360000
7031,509740000000,2360000
7032,509810000000,2360000
7033,509880000000,2360000
7034,509960000000,2360000
7035,510030000000,2360000
7036,510100000000,2360000
7037,510170000000,2360000
7038,510250000000,2360000
7039,510320000000,2360000
7040,510390000000,2360000
7041,510460000000,2360000
7042,510540000000,2360000
7043,510610000000,2360000
7044,510680000000,2360000
7045,510750000000,2360000
7046,510830000000,2360000
7047,510900000000,2360000
7048,510970000000,2360000
7049,511040000000,2360000
7050,511120000000,2360000
7051,511190000000,2360000
7052,511260000000,2360000
7053,511330000000,2360000
7054,511410000000,2360000
7055,511480000000,2360000
7056,511550000000,2360000
7057,511620000000,2360000
7058,511700000000,2360000
7059,511770000000,2360000
7060,511840000000,2360000
7061,511910000000,2360000
7062,511990000000,2360000
7063,512060000000,2360000
7064,512130000000,2360000
7065,512200000000,2360000
7066,512280000000,2360000
7067,512350000000,2360000
7068,512420000000,2360000
7069,512490000000,2360000
7070,512570000000,2360000
7071,512640000000,2360000
7072,512710000000,2360000
7073,512780000000,2360000
7074,512860000000,2360000
7075,512930000000,2360000
7076,513000000000,2360000
7077,513070000000,2360000
7078,513150000000,2360000
7079,513220000000,2360000
7080,513290000000,2360000
7081,513360000000,2360000
7082,513440000000,2360000
7083,513510000000,2360000
7084,513580000000,2360000
7085,513650000000,2360000
7086,513730000000,2360000
7087,513800000000,2360000
7088,513870000000,2360000
7089,513940000000,2360000
7090,514020000000,2360000
7091,514090000000,2360000
7092,514160000000,2360000
7093,514230000000,2360000
7094,514310000000,2360000
7095,514380000000,2360000
7096,514450000000,2360000
7097,514520000000,2360000
7098,514600000000,2360000
7099,514670000000,2360000
7100,514740000000,2360000
7101,514810000000,2360000
7102,514890000000,2360000
7103,514960000000,2360000
7104,515030000000,2360000
7105,515100000000,2360000
7106,515180000000,2360000
7107,515250000000,2360000
7108,515320000000,2360000
7109,515390000000,2360000
7110,515470000000,2360000
7111,515540000000,2360000
7112,515610000000,2360000
7113,515680000000,2360000
7114,515760000000,2360000
7115,515830000000,2360000
7116,515900000000,2360000
7117,515970000000,2360000
7118,516050000000,2360000
7119,516120000000,2360000
7120,516190000000,2360000
7121,516260000000,2360000
7122,516340000000,2360000
7123,516410000000,2360000
7124,516480000000,2360000
7125,516550000000,2360000
7126,516630000000,2360000
7127,516700000000,2360000
7128,516770000000,2360000
7129,516840000000,2360000
7130,516920000000,2360000
7131,516990000000,2360000
7132,517060000000,2360000
7133,517130000000,2360000
7134,517210000000,2360000
7135,517280000000,2360000
7136,517350000000,2360000
7137,517420000000,2360000
7138,517500000000,2360000
7139,517570000000,2360000
7140,517640000000,2360000
7141,517710000000,2360000
7142,517790000000,2360000
7143,517860000000,2360000
7144,517930000000,2360000
7145,518000000000,2360000
7146,518080000000,2360000
7147,518150000000,2360000
7148,518220000000,2360000
7149,518290000000,2360000
7150,518370000000,2360000
7151,518440000000,2360000
7152,518510000000,2360000
7153,518580000000,2360000
7154,518660000000,2360000
7155,518730000000,2360000
7156,518800000000,2360000
7157,518870000000,2360000
7158,518950000000,2360000
7159,519020000000,2360000
7160,519090000000,2360000
7161,519160000000,2360000
7162,519240000000,2360000
7163,519310000000,2360000
7164,519380000000,2360000
7165,519450000000,2360000
7166,519530000000,2360000
7167,519600000000,2360000
7168,519670000000,2360000
7169,519740000000,2360000
7170,519820000000,2360000
7171,519890000000,2360000
7172,519960000000,2360000
7173,520030000000,2360000
7174,520110000000,2360000
7175,520180000000,2360000
7176,520250000000,2360000
7177,520320000000,2360000
7178,520400000000,2360000
7179,520470000000,2360000
7180,520540000000,2360000
7181,520610000000,2360000
7182,520690000000,2360000
7183,520760000000,2360000
7184,520830000000,2360000
7185,520900000000,2360000
7186,520980000000,2360000
7187,521050000000,2360000
7188,521120000000,2360000
7189,521190000000,2360000
7190,521270000000,2360000
7191,521340000000,2360000
7192,521410000000,2360000
7193,521480000000,2360000
7194,521560000000,2360000
7195,521630000000,2360000
7196,521700000000,2360000
7197,521770000000,2360000
7198,521850000000,2360000
7199,521920000000,2360000
7200,521990000000,2360000
7201,522060000000,2360000
7202,522140000000,2360000
7203,522210000000,2360000
7204,522280000000,2360000
7205,522350000000,2360000
7206,522430000000,2360000
7207,522500000000,2360000
7208,522570000000,2360000
7209,522640000000,2360000
7210,522720000000,2360000
7211,522790000000,2360000
7212,522860000000,2360000
7213,522930000000,2360000
7214,523010000000,2360000
7215,523080000000,2360000
7216,523150000000,2360000
7217,523220000000,2360000
7218,523300000000,2360000
7219,523370000000,2360000
7220,523440000000,2360000
7221,523510000000,2360000
7222,523590000000,2360000
7223,523660000000,2360000
7224,523730000000,2360000
7225,523800000000,2360000
7226,523880000000,2360000
7227,523950000000,2360000
7228,524020000000,2360000
7229,524090000000,2360000
7230,524170000000,2360000
7231,524240000000,2360000
7232,524310000000,2360000
7233,524380000000,2360000
7234,524460000000,2360000
