nbts,z_h,Te
5269,4480500000,1388000
5270,4481400000,1388100
5271,4482200000,1388100
5272,4483100000,1388200
5273,4483900000,1388300
5274,4484800000,1388400
5275,4485600000,1388500
5276,4486500000,1388600
5277,4487300000,1388700
5278,4488200000,1388700
5279,4489000000,1388800
5280,4489900000,1388900
5281,4490700000,1389000
5282,4491600000,1389100
5283,4492400000,1389200
5284,4493300000,1389300
5285,4494100000,1389300
5286,4495000000,1389400
5287,4495800000,1389500
5288,4496700000,1389600
5289,4497600000,1389700
5290,4498400000,1389800
5291,4499300000,1389900
5292,4500100000,1390000
5293,4501000000,1390000
5294,4501800000,1390100
5295,4502700000,1390200
5296,4503500000,1390300
5297,4504400000,1390400
5298,4505200000,1390500
5299,4506100000,1390600
5300,4506900000,1390600
5301,4507800000,1390700
5302,4508600000,1390800
5303,4509500000,1390900
5304,4510300000,1391000
5305,4511200000,1391100
5306,4512000000,1391200
5307,4512900000,1391200
5308,4513700000,1391300
5309,4514600000,1391400
5310,4515500000,1391500
5311,4516300000,1391600
5312,4517200000,1391700
5313,4518000000,1391800
5314,4518900000,1391800
5315,4519700000,1391900
5316,4520600000,1392000
5317,4521400000,1392100
5318,4522300000,1392200
5319,4523100000,1392300
5320,4524000000,1392400
5321,4524800000,1392500
5322,4525700000,1392500
5323,4526500000,1392600
5324,4527400000,1392700
5325,4528200000,1392800
5326,4529100000,1392900
5327,4529900000,1393000
5328,4530800000,1393100
5329,4531600000,1393100
5330,4532500000,1393200
5331,4533400000,1393300
5332,4534200000,1393400
5333,4535100000,1393500
5334,4535900000,1393600
5335,4536800000,1393700
5336,4537600000,1393700
5337,4538500000,1393800
5338,4539300000,1393900
5339,4540200000,1394000
5340,4541000000,1394100
5341,4541900000,1394200
5342,4542700000,1394300
5343,4543600000,1394300
5344,4544400000,1394400
5345,4545300000,1394500
5346,4546100000,1394600
5347,4547000000,1394700
5348,4547800000,1394800
5349,4548700000,1394900
5350,4549500000,1394900
5351,4550400000,1395000
5352,4551300000,1395100
5353,4552100000,1395200
5354,4553000000,1395300
5355,4553800000,1395400
5356,4554700000,1395500
5357,4555500000,1395500
5358,4556400000,1395600
5359,4557200000,1395700
5360,4558100000,1395800
5361,4558900000,1395900
5362,4559800000,1396000
5363,4560600000,1396100
5364,4561500000,1396100
5365,4562300000,1396200
5366,4563200000,1396300
5367,4564000000,1396400
5368,4564900000,1396500
5369,4565700000,1396600
5370,4566600000,1396700
5371,4567500000,1396700
5372,4568300000,1396800
5373,4569200000,1396900
5374,4570000000,1397000
5375,4570900000,1397100
5376,4571700000,1397200
5377,4572600000,1397300
5378,4573400000,1397300
5379,4574300000,1397400
5380,4575100000,1397500
5381,4576000000,1397600
5382,4576800000,1397700
5383,4577700000,1397800
5384,4578500000,1397800
5385,4579400000,1397900
5386,4580200000,1398000
5387,4581100000,1398100
5388,4581900000,1398200
5389,4582800000,1398300
5390,4583600000,1398400
5391,4584500000,1398400
5392,4585400000,1398500
5393,4586200000,1398600
5394,4587100000,1398700
5395,4587900000,1398800
5396,4588800000,1398900
5397,4589600000,1399000
5398,4590500000,1399000
5399,4591300000,1399100
5400,4592200000,1399200
5401,4593000000,1399300
5402,4593900000,1399400
5403,4594700000,1399500
5404,4595600000,1399600
5405,4596400000,1399600
5406,4597300000,1399700
5407,4598100000,1399800
5408,4599000000,1399900
5409,4599800000,1400000
5410,4600700000,1400100
5411,4601500000,1400200
5412,4602400000,1400200
5413,4603300000,1400300
5414,4604100000,1400400
5415,4605000000,1400500
5416,4605800000,1400600
5417,4606700000,1400700
5418,4607500000,1400700
5419,4608400000,1400800
5420,4609200000,1400900
5421,4610100000,1401000
5422,4610900000,1401100
5423,4611800000,1401200
5424,4612600000,1401300
5425,4613500000,1401300
5426,4614300000,1401400
5427,4615200000,1401500
5428,4616000000,1401600
5429,4616900000,1401700
5430,4617700000,1401800
5431,4618600000,1401800
5432,4619400000,1401900
5433,4620300000,1402000
5434,4621200000,1402100
5435,4622000000,1402200
5436,4622900000,1402300
5437,4623700000,1402400
5438,4624600000,1402400
5439,4625400000,1402500
5440,4626300000,1402600
5441,4627100000,1402700
5442,4628000000,1402800
5443,4628800000,1402900
5444,4629700000,1403000
5445,4630500000,1403000
5446,4631400000,1403100
5447,4632200000,1403200
5448,4633100000,1403300
5449,4633900000,1403400
5450,4634800000,1403500
5451,4635600000,1403500
5452,4636500000,1403600
5453,4637300000,1403700
5454,4638200000,1403800
5455,4639100000,1403900
5456,4639900000,1404000
5457,4640800000,1404100
5458,4641600000,1404100
5459,4642500000,1404200
5460,4643300000,1404300
5461,4644200000,1404400
5462,4645000000,1404500
5463,4645900000,1404600
5464,4646700000,1404600
5465,4647600000,1404700
5466,4648400000,1404800
5467,4649300000,1404900
5468,4650100000,1405000
5469,4651000000,1405100
5470,4651800000,1405200
5471,4652700000,1405200
5472,4653500000,1405300
5473,4654400000,1405400
5474,4655200000,1405500
5475,4656100000,1405600
5476,4657000000,1405700
5477,4657800000,1405700
5478,4658700000,1405800
5479,4659500000,1405900
5480,4660400000,1406000
5481,4661200000,1406100
5482,4662100000,1406200
5483,4662900000,1406200
5484,4663800000,1406300
5485,4664600000,1406400
5486,4665500000,1406500
5487,4666300000,1406600
5488,4667200000,1406700
5489,4668000000,1406800
5490,4668900000,1406800
5491,4669700000,1406900
5492,4670600000,1407000
5493,4671400000,1407100
5494,4672300000,1407200
5495,4673100000,1407300
5496,4674000000,1407300
5497,4674900000,1407400
5498,4675700000,1407500
5499,4676600000,1407600
5500,4677400000,1407700
5501,4678300000,1407800
5502,4679100000,1407800
5503,4680000000,1407900
5504,4680800000,1408000
5505,4681700000,1408100
5506,4682500000,1408200
5507,4683400000,1408300
5508,4684200000,1408400
5509,4685100000,1408400
5510,4685900000,1408500
5511,4686800000,1408600
5512,4687600000,1408700
5513,4688500000,1408800
5514,4689300000,1408900
5515,4690200000,1408900
5516,4691000000,1409000
5517,4691900000,1409100
5518,4692800000,1409200
5519,4693600000,1409300
5520,4694500000,1409400
5521,4695300000,1409400
5522,4696200000,1409500
5523,4697000000,1409600
5524,4697900000,1409700
5525,4698700000,1409800
5526,4699600000,1409900
5527,4700400000,1410000
5528,4701300000,1410000
5529,4702100000,1410100
5530,4703000000,1410200
5531,4703800000,1410200
5532,4704700000,1410300
5533,4705500000,1410400
5534,4706400000,1410500
5535,4707200000,1410500
5536,4708100000,1410600
5537,4709000000,1410700
5538,4709800000,1410700
5539,4710700000,1410800
5540,4711500000,1410900
5541,4712400000,1411000
5542,4713200000,1411000
5543,4714100000,1411100
5544,4714900000,1411200
5545,4715800000,1411200
5546,4716600000,1411300
5547,4717500000,1411400
5548,4718300000,1411500
5549,4719200000,1411500
5550,4720000000,1411600
5551,4720900000,1411700
5552,4721700000,1411700
5553,4722600000,1411800
5554,4723400000,1411900
5555,4724300000,1412000
5556,4725100000,1412000
5557,4726000000,1412100
5558,4726900000,1412200
5559,4727700000,1412200
5560,4728600000,1412300
5561,4729400000,1412400
5562,4730300000,1412400
5563,4731100000,1412500
5564,4732000000,1412600
5565,4732800000,1412700
5566,4733700000,1412700
5567,4734500000,1412800
5568,4735400000,1412900
5569,4736200000,1412900
5570,4737100000,1413000
5571,4737900000,1413100
5572,4738800000,1413200
5573,4739600000,1413200
5574,4740500000,1413300
5575,4741300000,1413400
5576,4742200000,1413400
5577,4743000000,1413500
5578,4743900000,1413600
5579,4744800000,1413700
5580,4745600000,1413700
5581,4746500000,1413800
5582,4747300000,1413900
5583,4748200000,1413900
5584,4749000000,1414000
5585,4749900000,1414100
5586,4750700000,1414200
5587,4751600000,1414200
5588,4752400000,1414300
5589,4753300000,1414400
5590,4754100000,1414400
5591,4755000000,1414500
5592,4755800000,1414600
5593,4756700000,1414700
5594,4757500000,1414700
5595,4758400000,1414800
5596,4759200000,1414900
5597,4760100000,1414900
5598,4760900000,1415000
5599,4761800000,1415100
5600,4762700000,1415200
5601,4763500000,1415200
5602,4764400000,1415300
5603,4765200000,1415400
5604,4766100000,1415400
5605,4766900000,1415500
5606,4767800000,1415600
5607,4768600000,1415700
5608,4769500000,1415700
5609,4770300000,1415800
5610,4771200000,1415900
5611,4772000000,1415900
5612,4772900000,1416000
5613,4773700000,1416100
5614,4774600000,1416200
5615,4775400000,1416200
5616,4776300000,1416300
5617,4777100000,1416400
5618,4778000000,1416400
5619,4778800000,1416500
5620,4779700000,1416600
5621,4780600000,1416600
5622,4781400000,1416700
5623,4782300000,1416800
5624,4783100000,1416900
5625,4784000000,1416900
5626,4784800000,1417000
5627,4785700000,1417100
5628,4786500000,1417100
5629,4787400000,1417200
5630,4788200000,1417300
5631,4789100000,1417400
5632,4789900000,1417400
5633,4790800000,1417500
5634,4791600000,1417600
5635,4792500000,1417600
5636,4793300000,1417700
5637,4794200000,1417800
5638,4795000000,1417900
5639,4795900000,1417900
5640,4796700000,1418000
5641,4797600000,1418100
5642,4798500000,1418100
5643,4799300000,1418200
5644,4800200000,1418300
5645,4801000000,1418400
5646,4801900000,1418400
5647,4802700000,1418500
5648,4803600000,1418600
5649,4804400000,1418600
5650,4805300000,1418700
5651,4806100000,1418800
5652,4807000000,1418900
5653,4807800000,1418900
5654,4808700000,1419000
5655,4809500000,1419100
5656,4810400000,1419100
5657,4811200000,1419200
5658,4812100000,1419300
5659,4812900000,1419400
5660,4813800000,1419400
5661,4814600000,1419500
5662,4815500000,1419600
5663,4816400000,1419600
5664,4817200000,1419700
5665,4818100000,1419800
5666,4818900000,1419900
5667,4819800000,1419900
5668,4820600000,1420000
5669,4821500000,1420100
5670,4822300000,1420100
5671,4823200000,1420200
5672,4824000000,1420300
5673,4824900000,1420400
5674,4825700000,1420400
5675,4826600000,1420500
5676,4827400000,1420600
5677,4828300000,1420600
5678,4829100000,1420700
5679,4830000000,1420800
5680,4830800000,1420800
5681,4831700000,1420900
5682,4832600000,1421000
5683,4833400000,1421100
5684,4834300000,1421100
5685,4835100000,1421200
5686,4836000000,1421300
5687,4836800000,1421300
5688,4837700000,1421400
5689,4838500000,1421500
5690,4839400000,1421600
5691,4840200000,1421600
5692,4841100000,1421700
5693,4841900000,1421800
5694,4842800000,1421800
5695,4843600000,1421900
5696,4844500000,1422000
5697,4845300000,1422100
5698,4846200000,1422100
5699,4847000000,1422200
5700,4847900000,1422300
5701,4848700000,1422300
5702,4849600000,1422400
5703,4850500000,1422500
5704,4851300000,1422600
5705,4852200000,1422600
5706,4853000000,1422700
5707,4853900000,1422800
5708,4854700000,1422800
5709,4855600000,1422900
5710,4856400000,1423000
5711,4857300000,1423100
5712,4858100000,1423100
5713,4859000000,1423200
5714,4859800000,1423300
5715,4860700000,1423300
5716,4861500000,1423400
5717,4862400000,1423500
5718,4863200000,1423600
5719,4864100000,1423600
5720,4864900000,1423700
5721,4865800000,1423800
5722,4866600000,1423800
5723,4867500000,1423900
5724,4868400000,1424000
5725,4869200000,1424100
5726,4870100000,1424100
5727,4870900000,1424200
5728,4871800000,1424300
5729,4872600000,1424300
5730,4873500000,1424400
5731,4874300000,1424500
5732,4875200000,1424600
5733,4876000000,1424600
5734,4876900000,1424700
5735,4877700000,1424800
5736,4878600000,1424800
5737,4879400000,1424900
5738,4880300000,1425000
5739,4881100000,1425000
5740,4882000000,1425100
5741,4882800000,1425200
5742,4883700000,1425300
5743,4884500000,1425300
5744,4885400000,1425400
5745,4886300000,1425500
5746,4887100000,1425500
5747,4888000000,1425600
5748,4888800000,1425700
5749,4889700000,1425800
5750,4890500000,1425800
5751,4891400000,1425900
5752,4892200000,1426000
5753,4893100000,1426000
5754,4893900000,1426100
5755,4894800000,1426200
5756,4895600000,1426300
5757,4896500000,1426300
5758,4897300000,1426400
5759,4898200000,1426500
5760,4899000000,1426500
5761,4899900000,1426600
5762,4900700000,1426700
5763,4901600000,1426800
5764,4902400000,1426800
5765,4903300000,1426900
5766,4904200000,1427000
5767,4905000000,1427000
5768,4905900000,1427100
5769,4906700000,1427200
5770,4907600000,1427300
5771,4908400000,1427300
5772,4909300000,1427400
5773,4910100000,1427500
5774,4911000000,1427500
5775,4911800000,1427600
5776,4912700000,1427700
5777,4913500000,1427800
5778,4914400000,1427800
5779,4915200000,1427900
5780,4916100000,1428000
5781,4916900000,1428000
5782,4917800000,1428100
5783,4918600000,1428200
5784,4919500000,1428300
5785,4920300000,1428300
5786,4921200000,1428400
5787,4922100000,1428500
5788,4922900000,1428500
5789,4923800000,1428600
5790,4924600000,1428700
5791,4925500000,1428800
5792,4926300000,1428800
5793,4927200000,1428900
5794,4928000000,1429000
5795,4928900000,1429000
5796,4929700000,1429100
5797,4930600000,1429200
5798,4931400000,1429200
5799,4932300000,1429300
5800,4933100000,1429400
5801,4934000000,1429500
5802,4934800000,1429500
5803,4935700000,1429600
5804,4936500000,1429700
5805,4937400000,1429700
5806,4938200000,1429800
5807,4939100000,1429900
5808,4940000000,1430000
5809,4940800000,1430000
5810,4941700000,1430100
5811,4942500000,1430200
5812,4943400000,1430200
5813,4944200000,1430300
5814,4945100000,1430400
5815,4945900000,1430500
5816,4946800000,1430500
5817,4947600000,1430600
5818,4948500000,1430700
5819,4949300000,1430700
5820,4950200000,1430800
5821,4951000000,1430900
5822,4951900000,1431000
5823,4952700000,1431000
5824,4953600000,1431100
5825,4954400000,1431200
5826,4955300000,1431200
5827,4956100000,1431300
5828,4957000000,1431400
5829,4957900000,1431500
5830,4958700000,1431500
5831,4959600000,1431600
5832,4960400000,1431700
5833,4961300000,1431700
5834,4962100000,1431800
5835,4963000000,1431900
5836,4963800000,1432000
5837,4964700000,1432000
5838,4965500000,1432100
5839,4966400000,1432200
5840,4967200000,1432200
5841,4968100000,1432300
5842,4968900000,1432400
5843,4969800000,1432500
5844,4970600000,1432500
5845,4971500000,1432600
5846,4972300000,1432700
5847,4973200000,1432700
5848,4974100000,1432800
5849,4974900000,1432900
5850,4975800000,1433000
5851,4976600000,1433000
5852,4977500000,1433100
5853,4978300000,1433200
5854,4979200000,1433200
5855,4980000000,1433300
5856,4980900000,1433400
5857,4981700000,1433400
5858,4982600000,1433500
5859,4983400000,1433600
5860,4984300000,1433700
5861,4985100000,1433700
5862,4986000000,1433800
5863,4986800000,1433900
5864,4987700000,1433900
5865,4988500000,1434000
5866,4989400000,1434100
5867,4990200000,1434200
5868,4991100000,1434200
5869,4992000000,1434300
5870,4992800000,1434400
5871,4993700000,1434400
5872,4994500000,1434500
5873,4995400000,1434600
5874,4996200000,1434700
5875,4997100000,1434700
5876,4997900000,1434800
5877,4998800000,1434900
5878,4999600000,1434900
5879,5000500000,1435000
5880,5001300000,1435100
5881,5002200000,1435200
5882,5003000000,1435200
5883,5003900000,1435300
5884,5004700000,1435400
5885,5005600000,1435400
5886,5006400000,1435500
5887,5007300000,1435600
5888,5008100000,1435700
5889,5009000000,1435700
5890,5009900000,1435800
5891,5010700000,1435900
5892,5011600000,1435900
5893,5012400000,1436000
5894,5013300000,1436100
5895,5014100000,1436200
5896,5015000000,1436200
5897,5015800000,1436300
5898,5016700000,1436400
5899,5017500000,1436400
5900,5018400000,1436500
5901,5019200000,1436600
5902,5020100000,1436700
5903,5020900000,1436700
5904,5021800000,1436800
5905,5022600000,1436900
5906,5023500000,1436900
5907,5024300000,1437000
5908,5025200000,1437100
5909,5026000000,1437200
5910,5026900000,1437200
5911,5027800000,1437300
5912,5028600000,1437400
5913,5029500000,1437400
5914,5030300000,1437500
5915,5031200000,1437600
5916,5032000000,1437600
5917,5032900000,1437700
5918,5033700000,1437800
5919,5034600000,1437900
5920,5035400000,1437900
5921,5036300000,1438000
5922,5037100000,1438100
5923,5038000000,1438100
5924,5038800000,1438200
5925,5039700000,1438300
5926,5040500000,1438400
5927,5041400000,1438400
5928,5042200000,1438500
5929,5043100000,1438600
5930,5043900000,1438600
5931,5044800000,1438700
5932,5045700000,1438800
5933,5046500000,1438900
5934,5047400000,1438900
5935,5048200000,1439000
5936,5049100000,1439100
5937,5049900000,1439100
5938,5050800000,1439200
5939,5051600000,1439300
5940,5052500000,1439400
5941,5053300000,1439400
5942,5054200000,1439500
5943,5055000000,1439600
5944,5055900000,1439600
5945,5056700000,1439700
5946,5057600000,1439800
5947,5058400000,1439900
5948,5059300000,1439900
5949,5060100000,1440000
5950,5061000000,1440100
5951,5061800000,1440100
5952,5062700000,1440200
5953,5063600000,1440300
5954,5064400000,1440400
5955,5065300000,1440400
5956,5066100000,1440500
5957,5067000000,1440600
5958,5067800000,1440600
5959,5068700000,1440700
5960,5069500000,1440800
5961,5070400000,1440900
5962,5071200000,1440900
5963,5072100000,1441000
5964,5072900000,1441100
5965,5073800000,1441100
5966,5074600000,1441200
5967,5075500000,1441300
5968,5076300000,1441400
5969,5077200000,1441400
5970,5078000000,1441500
5971,5078900000,1441600
5972,5079700000,1441600
5973,5080600000,1441700
5974,5081500000,1441800
5975,5082300000,1441800
5976,5083200000,1441900
5977,5084000000,1442000
5978,5084900000,1442100
